dst,org,date,lei,lei50mi
17,32,2022-07-01,116419.0,116419.0
17,33,2022-07-01,9115.0,9115.0
17,34,2022-07-01,82892.0,82892.0
17,35,2022-07-01,6972.0,6972.0
17,36,2022-07-01,272951.0,272951.0
17,37,2022-07-01,96759.0,96759.0
17,38,2022-07-01,6807.0,6807.0
17,39,2022-07-01,116316.0,116316.0
17,40,2022-07-01,30010.0,30010.0
17,41,2022-07-01,28777.0,28777.0
17,42,2022-07-01,150451.0,150451.0
17,44,2022-07-01,12948.0,12948.0
17,45,2022-07-01,37860.0,37860.0
17,46,2022-07-01,10309.0,10309.0
17,47,2022-07-01,115679.0,115679.0
17,48,2022-07-01,322346.0,322346.0
17,49,2022-07-01,27096.0,27096.0
17,50,2022-07-01,5714.0,5714.0
17,51,2022-07-01,128691.0,128691.0
17,53,2022-07-01,56708.0,56708.0
17,54,2022-07-01,4744.0,4744.0
17,55,2022-07-01,3382909.0,1103794.0
17,56,2022-07-01,1710.0,1710.0
17,1,2022-08-01,48347.0,48347.0
17,2,2022-08-01,7877.0,7877.0
17,4,2022-08-01,107854.0,107854.0
17,5,2022-08-01,36849.0,36849.0
17,6,2022-08-01,250336.0,250336.0
17,8,2022-08-01,160026.0,160026.0
17,9,2022-08-01,41482.0,41482.0
17,10,2022-08-01,2686.0,2686.0
17,11,2022-08-01,17930.0,17930.0
17,12,2022-08-01,410863.0,410863.0
17,13,2022-08-01,177445.0,177445.0
17,15,2022-08-01,2666.0,2666.0
17,16,2022-08-01,2455.0,2455.0
17,17,2022-08-01,25864894.0,6321459.0
17,18,2022-08-01,7088496.0,1159334.0
17,19,2022-08-01,3451393.0,387347.0
17,20,2022-08-01,43013.0,43013.0
17,21,2022-08-01,528014.0,206143.0
17,22,2022-08-01,29468.0,29468.0
17,23,2022-08-01,6367.0,6367.0
17,24,2022-08-01,77667.0,77667.0
17,25,2022-08-01,134171.0,134171.0
17,26,2022-08-01,364899.0,364447.0
17,27,2022-08-01,160542.0,160542.0
17,28,2022-08-01,32042.0,32042.0
17,29,2022-08-01,5321604.0,1070965.0
17,30,2022-08-01,7681.0,7681.0
17,31,2022-08-01,33470.0,33470.0
17,32,2022-08-01,87814.0,87814.0
17,33,2022-08-01,8544.0,8544.0
17,34,2022-08-01,90586.0,90586.0
17,35,2022-08-01,8341.0,8341.0
17,36,2022-08-01,299791.0,299791.0
17,37,2022-08-01,86719.0,86719.0
17,38,2022-08-01,5807.0,5807.0
17,39,2022-08-01,170516.0,170516.0
17,40,2022-08-01,21514.0,21514.0
17,41,2022-08-01,24342.0,24342.0
17,42,2022-08-01,133627.0,133627.0
17,44,2022-08-01,10901.0,10901.0
17,45,2022-08-01,39622.0,39622.0
17,46,2022-08-01,10730.0,10730.0
17,47,2022-08-01,193760.0,193760.0
17,48,2022-08-01,307070.0,307070.0
17,49,2022-08-01,26971.0,26971.0
17,50,2022-08-01,5656.0,5656.0
17,51,2022-08-01,138894.0,138894.0
17,53,2022-08-01,57938.0,57938.0
17,54,2022-08-01,6956.0,6956.0
17,55,2022-08-01,4578871.0,1662521.0
17,56,2022-08-01,2516.0,2516.0
17,1,2022-09-01,38371.0,38371.0
17,2,2022-09-01,6176.0,6176.0
17,4,2022-09-01,117166.0,117166.0
17,5,2022-09-01,32208.0,32208.0
17,6,2022-09-01,261507.0,261507.0
17,8,2022-09-01,205351.0,205351.0
17,9,2022-09-01,27321.0,27321.0
17,10,2022-09-01,2482.0,2482.0
17,11,2022-09-01,37164.0,37164.0
17,12,2022-09-01,414321.0,414321.0
17,13,2022-09-01,176788.0,176788.0
17,15,2022-09-01,2745.0,2745.0
17,16,2022-09-01,3016.0,3016.0
17,17,2022-09-01,19423506.0,5411929.0
17,18,2022-09-01,5576835.0,1095407.0
17,19,2022-09-01,2512898.0,350453.0
17,20,2022-09-01,39362.0,39362.0
17,21,2022-09-01,410680.0,192069.0
17,22,2022-09-01,41705.0,41705.0
17,23,2022-09-01,5846.0,5846.0
17,24,2022-09-01,60900.0,60900.0
17,25,2022-09-01,145224.0,145224.0
17,26,2022-09-01,366429.0,366180.0
17,27,2022-09-01,147122.0,147122.0
17,28,2022-09-01,34814.0,34814.0
17,29,2022-09-01,3970072.0,850984.0
17,30,2022-09-01,5617.0,5617.0
17,31,2022-09-01,30872.0,30872.0
17,32,2022-09-01,115467.0,115467.0
17,33,2022-09-01,7867.0,7867.0
17,34,2022-09-01,91999.0,91999.0
17,35,2022-09-01,5959.0,5959.0
17,36,2022-09-01,250968.0,250968.0
17,37,2022-09-01,99646.0,99646.0
17,38,2022-09-01,6549.0,6549.0
17,39,2022-09-01,190160.0,190160.0
17,40,2022-09-01,28502.0,28502.0
17,41,2022-09-01,28270.0,28270.0
17,42,2022-09-01,125200.0,125200.0
17,44,2022-09-01,16422.0,16422.0
17,45,2022-09-01,20890.0,20890.0
17,46,2022-09-01,12326.0,12326.0
17,47,2022-09-01,200281.0,200281.0
17,48,2022-09-01,319206.0,319206.0
17,49,2022-09-01,48759.0,48759.0
17,50,2022-09-01,4511.0,4511.0
17,51,2022-09-01,117558.0,117558.0
17,53,2022-09-01,54493.0,54493.0
17,54,2022-09-01,7490.0,7490.0
17,55,2022-09-01,3865340.0,1674725.0
17,56,2022-09-01,4636.0,4636.0
17,1,2022-10-01,61361.0,61361.0
17,2,2022-10-01,4610.0,4610.0
17,4,2022-10-01,138193.0,138193.0
17,5,2022-10-01,65728.0,65728.0
17,6,2022-10-01,217320.0,217320.0
17,8,2022-10-01,197611.0,197611.0
17,9,2022-10-01,40351.0,40351.0
17,10,2022-10-01,5593.0,5593.0
17,11,2022-10-01,51695.0,51695.0
17,12,2022-10-01,633524.0,633524.0
17,13,2022-10-01,198051.0,198051.0
17,15,2022-10-01,1859.0,1859.0
17,16,2022-10-01,10464.0,10464.0
17,17,2022-10-01,25271928.0,8560050.0
17,18,2022-10-01,6809095.0,1704741.0
17,19,2022-10-01,2745705.0,515472.0
17,20,2022-10-01,76891.0,76891.0
17,21,2022-10-01,602844.0,329182.0
17,22,2022-10-01,50952.0,50952.0
17,23,2022-10-01,23679.0,23679.0
17,24,2022-10-01,109937.0,109937.0
17,25,2022-10-01,165336.0,165336.0
17,26,2022-10-01,598358.0,597672.0
17,27,2022-10-01,268541.0,268541.0
17,28,2022-10-01,56413.0,56413.0
17,29,2022-10-01,4955280.0,1418468.0
17,30,2022-10-01,6737.0,6737.0
17,31,2022-10-01,57052.0,57052.0
17,32,2022-10-01,106075.0,106075.0
17,33,2022-10-01,12705.0,12705.0
17,34,2022-10-01,119717.0,119717.0
17,35,2022-10-01,16237.0,16237.0
17,36,2022-10-01,340370.0,340370.0
17,37,2022-10-01,114138.0,114138.0
17,38,2022-10-01,5706.0,5706.0
17,39,2022-10-01,288092.0,288092.0
17,40,2022-10-01,44480.0,44480.0
17,41,2022-10-01,13316.0,13316.0
17,42,2022-10-01,200545.0,200545.0
17,44,2022-10-01,21354.0,21354.0
17,45,2022-10-01,55469.0,55469.0
17,46,2022-10-01,18583.0,18583.0
17,47,2022-10-01,343372.0,343372.0
17,48,2022-10-01,382037.0,382037.0
17,49,2022-10-01,24605.0,24605.0
17,50,2022-10-01,6969.0,6969.0
17,51,2022-10-01,270686.0,270686.0
17,53,2022-10-01,37645.0,37645.0
17,54,2022-10-01,16036.0,16036.0
17,55,2022-10-01,5080783.0,2532703.0
17,56,2022-10-01,5404.0,5404.0
17,1,2022-11-01,49122.0,49122.0
17,2,2022-11-01,3835.0,3835.0
17,4,2022-11-01,102820.0,102820.0
17,5,2022-11-01,37998.0,37998.0
17,6,2022-11-01,254576.0,254576.0
17,8,2022-11-01,180222.0,180222.0
17,9,2022-11-01,21925.0,21925.0
17,10,2022-11-01,2627.0,2627.0
17,11,2022-11-01,45607.0,45607.0
17,12,2022-11-01,519815.0,519815.0
17,13,2022-11-01,132898.0,132898.0
17,15,2022-11-01,2095.0,2095.0
17,16,2022-11-01,7780.0,7780.0
17,17,2022-11-01,23519196.0,6099519.0
17,18,2022-11-01,5930603.0,1058820.0
17,19,2022-11-01,2755277.0,355971.0
17,20,2022-11-01,64343.0,64343.0
17,21,2022-11-01,440957.0,170615.0
17,22,2022-11-01,29055.0,29055.0
17,23,2022-11-01,3252.0,3252.0
17,24,2022-11-01,66474.0,66474.0
17,25,2022-11-01,85170.0,85170.0
17,26,2022-11-01,357685.0,357685.0
17,27,2022-11-01,199040.0,199040.0
17,28,2022-11-01,21917.0,21917.0
17,29,2022-11-01,4309055.0,864199.0
17,30,2022-11-01,6198.0,6198.0
17,31,2022-11-01,35692.0,35692.0
17,32,2022-11-01,73248.0,73248.0
17,33,2022-11-01,5005.0,5005.0
17,34,2022-11-01,102639.0,102639.0
17,35,2022-11-01,14902.0,14902.0
17,36,2022-11-01,267393.0,267393.0
17,37,2022-11-01,87094.0,87094.0
17,38,2022-11-01,7547.0,7547.0
17,39,2022-11-01,211265.0,211265.0
17,40,2022-11-01,21762.0,21762.0
17,41,2022-11-01,14579.0,14579.0
17,42,2022-11-01,124665.0,124665.0
17,44,2022-11-01,11507.0,11507.0
17,45,2022-11-01,32592.0,32592.0
17,46,2022-11-01,8315.0,8315.0
17,47,2022-11-01,197336.0,197336.0
17,48,2022-11-01,316600.0,316600.0
17,49,2022-11-01,30505.0,30505.0
17,50,2022-11-01,7817.0,7817.0
17,51,2022-11-01,124998.0,124998.0
17,53,2022-11-01,69486.0,69486.0
17,54,2022-11-01,5627.0,5627.0
17,55,2022-11-01,4189391.0,1460739.0
17,56,2022-11-01,1499.0,1499.0
17,1,2022-12-01,15575.0,15575.0
17,2,2022-12-01,575.0,575.0
17,4,2022-12-01,67430.0,67430.0
17,5,2022-12-01,11598.0,11598.0
17,6,2022-12-01,149841.0,149841.0
17,8,2022-12-01,93488.0,93488.0
17,9,2022-12-01,8659.0,8659.0
17,10,2022-12-01,1486.0,1486.0
17,11,2022-12-01,4238.0,4238.0
17,12,2022-12-01,333619.0,333619.0
17,13,2022-12-01,95564.0,95564.0
17,15,2022-12-01,6558.0,6558.0
17,16,2022-12-01,5761.0,5761.0
17,17,2022-12-01,17858541.0,3703306.0
17,18,2022-12-01,4389237.0,603784.0
17,19,2022-12-01,2173614.0,221834.0
17,20,2022-12-01,18626.0,18626.0
17,21,2022-12-01,340566.0,109876.0
17,22,2022-12-01,21874.0,21874.0
17,23,2022-12-01,1576.0,1576.0
17,24,2022-12-01,26575.0,26575.0
17,25,2022-12-01,36154.0,36154.0
17,26,2022-12-01,238715.0,238715.0
17,27,2022-12-01,52619.0,52619.0
17,28,2022-12-01,9175.0,9175.0
17,29,2022-12-01,3193775.0,547284.0
17,30,2022-12-01,3186.0,3186.0
17,31,2022-12-01,18278.0,18278.0
17,32,2022-12-01,70192.0,70192.0
17,33,2022-12-01,3480.0,3480.0
17,34,2022-12-01,44084.0,44084.0
17,35,2022-12-01,2012.0,2012.0
17,36,2022-12-01,137043.0,137043.0
17,37,2022-12-01,71976.0,71976.0
17,38,2022-12-01,5181.0,5181.0
17,39,2022-12-01,80103.0,80103.0
17,40,2022-12-01,16809.0,16809.0
17,41,2022-12-01,18483.0,18483.0
17,42,2022-12-01,83559.0,83559.0
17,44,2022-12-01,5557.0,5557.0
17,45,2022-12-01,15185.0,15185.0
17,46,2022-12-01,5160.0,5160.0
17,47,2022-12-01,84166.0,84166.0
17,48,2022-12-01,184381.0,184381.0
17,49,2022-12-01,13487.0,13487.0
17,50,2022-12-01,2708.0,2708.0
17,51,2022-12-01,76424.0,76424.0
17,53,2022-12-01,33516.0,33516.0
17,54,2022-12-01,2687.0,2687.0
17,55,2022-12-01,3055902.0,816402.0
17,56,2022-12-01,280.0,280.0
18,1,2022-01-01,44703.0,44703.0
18,2,2022-01-01,0.0,0.0
18,4,2022-01-01,23063.0,23063.0
18,5,2022-01-01,23292.0,23292.0
18,6,2022-01-01,46229.0,46229.0
18,8,2022-01-01,29166.0,29166.0
18,9,2022-01-01,11494.0,11494.0
18,10,2022-01-01,1556.0,1556.0
18,11,2022-01-01,14320.0,14320.0
18,12,2022-01-01,241582.0,241582.0
18,13,2022-01-01,120321.0,120321.0
18,15,2022-01-01,95.0,95.0
18,16,2022-01-01,965.0,965.0
18,17,2022-01-01,4568538.0,732644.0
18,18,2022-01-01,22248845.0,3626738.0
18,19,2022-01-01,19628.0,19628.0
18,20,2022-01-01,22013.0,22013.0
18,21,2022-01-01,2524010.0,446173.0
18,22,2022-01-01,14729.0,14729.0
18,23,2022-01-01,2110.0,2110.0
18,24,2022-01-01,26210.0,26210.0
18,25,2022-01-01,25731.0,25731.0
18,26,2022-01-01,1447128.0,293775.0
18,27,2022-01-01,51364.0,51364.0
18,28,2022-01-01,12847.0,12847.0
18,29,2022-01-01,158823.0,158823.0
18,30,2022-01-01,1262.0,1262.0
18,31,2022-01-01,4469.0,4469.0
18,32,2022-01-01,27370.0,27370.0
18,33,2022-01-01,5013.0,5013.0
18,34,2022-01-01,29089.0,29089.0
18,35,2022-01-01,5291.0,5291.0
18,36,2022-01-01,116673.0,116673.0
18,37,2022-01-01,43681.0,43681.0
18,38,2022-01-01,961.0,961.0
18,39,2022-01-01,1383257.0,318273.0
18,40,2022-01-01,9059.0,9059.0
18,41,2022-01-01,3337.0,3337.0
18,42,2022-01-01,73172.0,73172.0
18,44,2022-01-01,2965.0,2965.0
18,45,2022-01-01,33168.0,33168.0
18,46,2022-01-01,1644.0,1644.0
18,47,2022-01-01,124412.0,124412.0
18,48,2022-01-01,79372.0,79372.0
18,49,2022-01-01,5163.0,5163.0
18,50,2022-01-01,2655.0,2655.0
18,51,2022-01-01,35275.0,35275.0
18,53,2022-01-01,17681.0,17681.0
18,54,2022-01-01,15851.0,15851.0
18,55,2022-01-01,86632.0,86632.0
18,56,2022-01-01,1355.0,1355.0
18,1,2022-02-01,20354.0,20354.0
18,2,2022-02-01,0.0,0.0
18,4,2022-02-01,13800.0,13800.0
18,5,2022-02-01,3701.0,3701.0
18,6,2022-02-01,14053.0,14053.0
18,8,2022-02-01,13521.0,13521.0
18,9,2022-02-01,2735.0,2735.0
18,10,2022-02-01,735.0,735.0
18,11,2022-02-01,2903.0,2903.0
18,12,2022-02-01,110643.0,110643.0
18,13,2022-02-01,33534.0,33534.0
18,15,2022-02-01,0.0,0.0
18,16,2022-02-01,258.0,258.0
18,17,2022-02-01,4155830.0,441123.0
18,18,2022-02-01,25016860.0,2946238.0
18,19,2022-02-01,6879.0,6879.0
18,20,2022-02-01,4591.0,4591.0
18,21,2022-02-01,2695447.0,311338.0
18,22,2022-02-01,2945.0,2945.0
18,23,2022-02-01,780.0,780.0
18,24,2022-02-01,9539.0,9539.0
18,25,2022-02-01,5761.0,5761.0
18,26,2022-02-01,1447221.0,166518.0
18,27,2022-02-01,18212.0,18212.0
18,28,2022-02-01,8008.0,8008.0
18,29,2022-02-01,41826.0,41826.0
18,30,2022-02-01,320.0,320.0
18,31,2022-02-01,1451.0,1451.0
18,32,2022-02-01,9177.0,9177.0
18,33,2022-02-01,1227.0,1227.0
18,34,2022-02-01,10411.0,10411.0
18,35,2022-02-01,706.0,706.0
18,36,2022-02-01,24708.0,24708.0
18,37,2022-02-01,18732.0,18732.0
18,38,2022-02-01,275.0,275.0
18,39,2022-02-01,1458492.0,224100.0
18,40,2022-02-01,2919.0,2919.0
18,41,2022-02-01,1085.0,1085.0
18,42,2022-02-01,32073.0,32073.0
18,44,2022-02-01,674.0,674.0
18,45,2022-02-01,6677.0,6677.0
18,46,2022-02-01,228.0,228.0
18,47,2022-02-01,59388.0,59388.0
18,48,2022-02-01,38867.0,38867.0
18,49,2022-02-01,1183.0,1183.0
18,50,2022-02-01,506.0,506.0
18,51,2022-02-01,20304.0,20304.0
18,53,2022-02-01,4561.0,4561.0
18,54,2022-02-01,3754.0,3754.0
18,55,2022-02-01,24331.0,24331.0
18,56,2022-02-01,386.0,386.0
18,1,2022-03-01,14068.0,14068.0
18,2,2022-03-01,330.0,330.0
18,4,2022-03-01,15311.0,15311.0
18,5,2022-03-01,4852.0,4852.0
18,6,2022-03-01,18506.0,18506.0
18,8,2022-03-01,21613.0,21613.0
18,9,2022-03-01,2263.0,2263.0
18,10,2022-03-01,420.0,420.0
18,11,2022-03-01,3864.0,3864.0
18,12,2022-03-01,161974.0,161974.0
18,13,2022-03-01,52587.0,52587.0
18,15,2022-03-01,593.0,593.0
18,16,2022-03-01,240.0,240.0
18,17,2022-03-01,4476813.0,421999.0
18,18,2022-03-01,22712174.0,2523245.0
18,19,2022-03-01,7778.0,7778.0
18,20,2022-03-01,4141.0,4141.0
18,21,2022-03-01,3000969.0,274491.0
18,22,2022-03-01,2524.0,2524.0
18,23,2022-03-01,443.0,443.0
18,24,2022-03-01,8794.0,8794.0
18,25,2022-03-01,6167.0,6167.0
18,26,2022-03-01,1324461.0,129498.0
18,27,2022-03-01,13995.0,13995.0
18,28,2022-03-01,6062.0,6062.0
18,29,2022-03-01,48429.0,48429.0
18,30,2022-03-01,131.0,131.0
18,31,2022-03-01,3216.0,3216.0
18,32,2022-03-01,12905.0,12905.0
18,33,2022-03-01,675.0,675.0
18,34,2022-03-01,7834.0,7834.0
18,35,2022-03-01,600.0,600.0
18,36,2022-03-01,30271.0,30271.0
18,37,2022-03-01,30738.0,30738.0
18,38,2022-03-01,775.0,775.0
18,39,2022-03-01,1247638.0,176205.0
18,40,2022-03-01,5502.0,5502.0
18,41,2022-03-01,482.0,482.0
18,42,2022-03-01,18325.0,18325.0
18,44,2022-03-01,553.0,553.0
18,45,2022-03-01,7893.0,7893.0
18,46,2022-03-01,297.0,297.0
18,47,2022-03-01,49900.0,49900.0
18,48,2022-03-01,46043.0,46043.0
18,49,2022-03-01,1365.0,1365.0
18,50,2022-03-01,606.0,606.0
18,51,2022-03-01,14058.0,14058.0
18,53,2022-03-01,5988.0,5988.0
18,54,2022-03-01,2614.0,2614.0
18,55,2022-03-01,25180.0,25180.0
18,56,2022-03-01,326.0,326.0
18,1,2022-04-01,12009.0,12009.0
18,2,2022-04-01,191.0,191.0
18,4,2022-04-01,12333.0,12333.0
18,5,2022-04-01,6697.0,6697.0
18,6,2022-04-01,20449.0,20449.0
18,8,2022-04-01,13052.0,13052.0
18,9,2022-04-01,1629.0,1629.0
18,10,2022-04-01,239.0,239.0
18,11,2022-04-01,3299.0,3299.0
18,12,2022-04-01,150829.0,150829.0
18,13,2022-04-01,50308.0,50308.0
18,15,2022-04-01,158.0,158.0
18,16,2022-04-01,197.0,197.0
18,17,2022-04-01,3981686.0,505144.0
18,18,2022-04-01,20926262.0,3350359.0
18,19,2022-04-01,8927.0,8927.0
18,20,2022-04-01,5471.0,5471.0
18,21,2022-04-01,2531045.0,374767.0
18,22,2022-04-01,4997.0,4997.0
18,23,2022-04-01,165.0,165.0
18,24,2022-04-01,13102.0,13102.0
18,25,2022-04-01,10373.0,10373.0
18,26,2022-04-01,1262772.0,146146.0
18,27,2022-04-01,27013.0,27013.0
18,28,2022-04-01,3826.0,3826.0
18,29,2022-04-01,37396.0,37396.0
18,30,2022-04-01,198.0,198.0
18,31,2022-04-01,2014.0,2014.0
18,32,2022-04-01,11381.0,11381.0
18,33,2022-04-01,2837.0,2837.0
18,34,2022-04-01,11092.0,11092.0
18,35,2022-04-01,627.0,627.0
18,36,2022-04-01,76767.0,76767.0
18,37,2022-04-01,19683.0,19683.0
18,38,2022-04-01,379.0,379.0
18,39,2022-04-01,1184007.0,219487.0
18,40,2022-04-01,3532.0,3532.0
18,41,2022-04-01,114.0,114.0
18,42,2022-04-01,15953.0,15953.0
18,44,2022-04-01,185.0,185.0
18,45,2022-04-01,9962.0,9962.0
18,46,2022-04-01,990.0,990.0
18,47,2022-04-01,50284.0,50284.0
18,48,2022-04-01,52317.0,52317.0
18,49,2022-04-01,2530.0,2530.0
18,50,2022-04-01,157.0,157.0
18,51,2022-04-01,16795.0,16795.0
18,53,2022-04-01,5363.0,5363.0
18,54,2022-04-01,3979.0,3979.0
18,55,2022-04-01,21694.0,21694.0
18,56,2022-04-01,621.0,621.0
18,1,2022-05-01,18157.0,18157.0
18,2,2022-05-01,0.0,0.0
18,4,2022-05-01,13751.0,13751.0
18,5,2022-05-01,7202.0,7202.0
18,6,2022-05-01,23240.0,23240.0
18,8,2022-05-01,13597.0,13597.0
18,9,2022-05-01,2525.0,2525.0
18,10,2022-05-01,1242.0,1242.0
18,11,2022-05-01,2433.0,2433.0
18,12,2022-05-01,107327.0,107327.0
18,13,2022-05-01,47960.0,47960.0
18,15,2022-05-01,306.0,306.0
18,16,2022-05-01,189.0,189.0
18,17,2022-05-01,4846514.0,852235.0
18,18,2022-05-01,25439106.0,4809056.0
18,19,2022-05-01,7955.0,7955.0
18,20,2022-05-01,6861.0,6861.0
18,21,2022-05-01,2824564.0,628813.0
18,22,2022-05-01,4230.0,4230.0
18,23,2022-05-01,1489.0,1489.0
18,24,2022-05-01,16641.0,16641.0
18,25,2022-05-01,8802.0,8802.0
18,26,2022-05-01,1578251.0,238042.0
18,27,2022-05-01,18750.0,18750.0
18,28,2022-05-01,5772.0,5772.0
18,29,2022-05-01,62426.0,62426.0
18,30,2022-05-01,146.0,146.0
18,31,2022-05-01,2495.0,2495.0
18,32,2022-05-01,11300.0,11300.0
18,33,2022-05-01,1379.0,1379.0
18,34,2022-05-01,9833.0,9833.0
18,35,2022-05-01,1073.0,1073.0
18,36,2022-05-01,31906.0,31906.0
18,37,2022-05-01,29141.0,29141.0
18,38,2022-05-01,1448.0,1448.0
18,39,2022-05-01,1366631.0,315910.0
18,40,2022-05-01,4638.0,4638.0
18,41,2022-05-01,755.0,755.0
18,42,2022-05-01,19314.0,19314.0
18,44,2022-05-01,970.0,970.0
18,45,2022-05-01,10601.0,10601.0
18,46,2022-05-01,313.0,313.0
18,47,2022-05-01,72634.0,72634.0
18,48,2022-05-01,41579.0,41579.0
18,49,2022-05-01,1773.0,1773.0
18,50,2022-05-01,428.0,428.0
18,51,2022-05-01,27339.0,27339.0
18,53,2022-05-01,4491.0,4491.0
18,54,2022-05-01,4977.0,4977.0
18,55,2022-05-01,45793.0,45793.0
18,56,2022-05-01,583.0,583.0
18,1,2022-06-01,12242.0,12242.0
18,2,2022-06-01,816.0,816.0
18,4,2022-06-01,13760.0,13760.0
18,5,2022-06-01,5808.0,5808.0
18,6,2022-06-01,26805.0,26805.0
18,8,2022-06-01,19503.0,19503.0
18,9,2022-06-01,5249.0,5249.0
18,10,2022-06-01,510.0,510.0
18,11,2022-06-01,3093.0,3093.0
18,12,2022-06-01,103076.0,103076.0
18,13,2022-06-01,55589.0,55589.0
18,15,2022-06-01,0.0,0.0
18,16,2022-06-01,438.0,438.0
18,17,2022-06-01,4199190.0,662839.0
18,18,2022-06-01,26841119.0,4413794.0
18,19,2022-06-01,7022.0,7022.0
18,20,2022-06-01,9182.0,9182.0
18,21,2022-06-01,3171465.0,519186.0
18,22,2022-06-01,2800.0,2800.0
18,23,2022-06-01,556.0,556.0
18,24,2022-06-01,10292.0,10292.0
18,25,2022-06-01,18396.0,18396.0
18,26,2022-06-01,1548382.0,192454.0
18,27,2022-06-01,17846.0,17846.0
18,28,2022-06-01,4147.0,4147.0
18,29,2022-06-01,62894.0,62894.0
18,30,2022-06-01,148.0,148.0
18,31,2022-06-01,3577.0,3577.0
18,32,2022-06-01,22508.0,22508.0
18,33,2022-06-01,2114.0,2114.0
18,34,2022-06-01,13159.0,13159.0
18,35,2022-06-01,1540.0,1540.0
18,36,2022-06-01,46216.0,46216.0
18,37,2022-06-01,29992.0,29992.0
18,38,2022-06-01,397.0,397.0
18,39,2022-06-01,1298054.0,258629.0
18,40,2022-06-01,3906.0,3906.0
18,41,2022-06-01,497.0,497.0
18,42,2022-06-01,22043.0,22043.0
18,44,2022-06-01,1047.0,1047.0
18,45,2022-06-01,9861.0,9861.0
18,46,2022-06-01,847.0,847.0
18,47,2022-06-01,74692.0,74692.0
18,48,2022-06-01,59447.0,59447.0
18,49,2022-06-01,3359.0,3359.0
18,50,2022-06-01,327.0,327.0
18,51,2022-06-01,16098.0,16098.0
18,53,2022-06-01,4662.0,4662.0
18,54,2022-06-01,2557.0,2557.0
18,55,2022-06-01,37976.0,37976.0
18,56,2022-06-01,1170.0,1170.0
18,1,2022-07-01,11220.0,11220.0
18,2,2022-07-01,1092.0,1092.0
18,4,2022-07-01,16946.0,16946.0
18,5,2022-07-01,4449.0,4449.0
18,6,2022-07-01,27241.0,27241.0
18,8,2022-07-01,25394.0,25394.0
18,9,2022-07-01,3328.0,3328.0
18,10,2022-07-01,420.0,420.0
18,11,2022-07-01,1580.0,1580.0
18,12,2022-07-01,94339.0,94339.0
18,13,2022-07-01,50792.0,50792.0
18,15,2022-07-01,434.0,434.0
18,16,2022-07-01,390.0,390.0
18,17,2022-07-01,5348578.0,807247.0
18,18,2022-07-01,27591555.0,4412328.0
18,19,2022-07-01,6134.0,6134.0
18,20,2022-07-01,9688.0,9688.0
18,21,2022-07-01,3664572.0,631857.0
18,22,2022-07-01,3839.0,3839.0
18,23,2022-07-01,881.0,881.0
18,24,2022-07-01,17171.0,17171.0
18,25,2022-07-01,7570.0,7570.0
18,26,2022-07-01,1915766.0,228504.0
18,27,2022-07-01,22967.0,22967.0
18,28,2022-07-01,4991.0,4991.0
18,29,2022-07-01,43360.0,43360.0
18,30,2022-07-01,184.0,184.0
18,31,2022-07-01,3305.0,3305.0
18,32,2022-07-01,10904.0,10904.0
18,33,2022-07-01,1040.0,1040.0
18,34,2022-07-01,11969.0,11969.0
18,35,2022-07-01,2317.0,2317.0
18,36,2022-07-01,37035.0,37035.0
18,37,2022-07-01,28431.0,28431.0
18,38,2022-07-01,384.0,384.0
18,39,2022-07-01,1504975.0,272850.0
18,40,2022-07-01,2856.0,2856.0
18,41,2022-07-01,1467.0,1467.0
18,42,2022-07-01,31959.0,31959.0
18,44,2022-07-01,551.0,551.0
18,45,2022-07-01,12097.0,12097.0
18,46,2022-07-01,482.0,482.0
18,47,2022-07-01,82497.0,82497.0
18,48,2022-07-01,40660.0,40660.0
18,49,2022-07-01,2237.0,2237.0
18,50,2022-07-01,733.0,733.0
18,51,2022-07-01,21291.0,21291.0
18,53,2022-07-01,14481.0,14481.0
18,54,2022-07-01,3017.0,3017.0
18,55,2022-07-01,34434.0,34434.0
18,56,2022-07-01,1468.0,1468.0
18,1,2022-08-01,27295.0,27295.0
18,2,2022-08-01,0.0,0.0
18,4,2022-08-01,22254.0,22254.0
18,5,2022-08-01,7910.0,7910.0
18,6,2022-08-01,39090.0,39090.0
18,8,2022-08-01,25407.0,25407.0
18,9,2022-08-01,11453.0,11453.0
18,10,2022-08-01,1104.0,1104.0
18,11,2022-08-01,3570.0,3570.0
18,12,2022-08-01,134533.0,134533.0
18,13,2022-08-01,59495.0,59495.0
18,15,2022-08-01,154.0,154.0
18,16,2022-08-01,921.0,921.0
18,17,2022-08-01,7567497.0,1286427.0
18,18,2022-08-01,39232453.0,6886170.0
18,19,2022-08-01,11368.0,11368.0
18,20,2022-08-01,12740.0,12740.0
18,21,2022-08-01,4582406.0,1001371.0
18,22,2022-08-01,5969.0,5969.0
18,23,2022-08-01,1639.0,1639.0
18,24,2022-08-01,17111.0,17111.0
18,25,2022-08-01,20456.0,20456.0
18,26,2022-08-01,2514129.0,361063.0
18,27,2022-08-01,25226.0,25226.0
18,28,2022-08-01,12817.0,12817.0
18,29,2022-08-01,65098.0,65098.0
18,30,2022-08-01,697.0,697.0
18,31,2022-08-01,3644.0,3644.0
18,32,2022-08-01,12264.0,12264.0
18,33,2022-08-01,2740.0,2740.0
18,34,2022-08-01,26513.0,26513.0
18,35,2022-08-01,2057.0,2057.0
18,36,2022-08-01,69192.0,69192.0
